path,guid,existsNow,serializedOwnerCount,serializedOwners,exactTextReferrerCount,exactTextReferrers,deleteAuthorized
Assets/NTSD/Sprite/Effect/area.bmp,cc66079b930eefe418b7b34ea30b042b,True,0,,0,,False
Assets/NTSD/Sprite/Effect/big_dog.bmp,78060fb87341b8148a1b2285ecc32ad1,True,0,,0,,False
Assets/NTSD/Sprite/Effect/big_smoke.bmp,eeb62758c6c800d478d86870cd0d6201,True,0,,0,,False
Assets/NTSD/Sprite/Effect/black.bmp,6e19d96833ee02142880e65e2fd55a4d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/blood.bmp,b02c9d0bfe37c6148a0a5935109e08e4,True,0,,0,,False
Assets/NTSD/Sprite/Effect/bones.bmp,c9c6291f5e3025b4e8e58d1ee168a260,True,0,,0,,False
Assets/NTSD/Sprite/Effect/bugs1.bmp,163f0436444416a45b34d9fd15abed7d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/bugs2.bmp,dc0c1009aed012348adecfd16034a86f,True,0,,0,,False
Assets/NTSD/Sprite/Effect/cave.bmp,e22f82cb2e4eaaa4e943c37f4d8bddc3,True,0,,0,,False
Assets/NTSD/Sprite/Effect/charge.bmp,2ff7532cdb4b5ab459cd7ba0a9d81b1d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/charge2.bmp,eb6ef73a6d4d3b148acf777421b69b6d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/chidori.bmp,0c621fa800cb3f94695a73abeeb6424c,True,0,,0,,False
Assets/NTSD/Sprite/Effect/chidori_2.bmp,43e18f816a10d9147989c58826bb7b2a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/chiyo_chakra.bmp,d8e4ec2dd2f4ebd49b300d98dd10ceb4,True,0,,0,,False
Assets/NTSD/Sprite/Effect/chiyo_kunais.bmp,dd48176c776941c469381c50c3fa63dc,True,0,,0,,False
Assets/NTSD/Sprite/Effect/chiyo_puppet_2.bmp,ec9e4c6eb32ff11499826ff330460195,True,0,,0,,False
Assets/NTSD/Sprite/Effect/circle.bmp,3784576371e14974091933bf4110a535,True,0,,0,,False
Assets/NTSD/Sprite/Effect/circle2.bmp,b982a1ea3b4844f4a810916699fa6c73,True,0,,0,,False
Assets/NTSD/Sprite/Effect/clay_bird.bmp,ff7720c0692a9ac4fa340285d8b52f9e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/clay_bird2.bmp,749a40604f72bce4ea863e19d7884709,True,0,,0,,False
Assets/NTSD/Sprite/Effect/clay_worm.bmp,3022688e4b2fa094aaa2117a5cf7d7eb,True,0,,0,,False
Assets/NTSD/Sprite/Effect/coffin.bmp,6181484eb6614ea4d99e47c136854687,True,0,,0,,False
Assets/NTSD/Sprite/Effect/crow.bmp,a49380392d7fb0a47b34bbbc40f80acc,True,0,,0,,False
Assets/NTSD/Sprite/Effect/crow2.bmp,a4a4494598e87f14fbe21025f8a8d79d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/death.bmp,50ade2b8abff49043b233ade57bf983a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/death2.bmp,b962181ddcc878b4cb452f3cb4e813f8,True,0,,0,,False
Assets/NTSD/Sprite/Effect/doggy.bmp,ecbb02b20c0b57e4f99e000caffbeb7d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/dragon.bmp,aa68f7a3105a7fc4eb97edb968b996be,True,0,,0,,False
Assets/NTSD/Sprite/Effect/drunken.bmp,eeec9a8b74a4f654eb6d4c5355b28123,True,0,,0,,False
Assets/NTSD/Sprite/Effect/earth_creature.bmp,e95de73210884cd49a603f15058ad71f,True,0,,0,,False
Assets/NTSD/Sprite/Effect/evil.bmp,07d097807419c3849bf4b8ee50deb85d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/feather.bmp,47bc778ef7ca9ed47b47fd061c713531,True,0,,0,,False
Assets/NTSD/Sprite/Effect/fire_creature.bmp,b04f9c8518dd1074ea1a70ca107e66c9,True,0,,0,,False
Assets/NTSD/Sprite/Effect/firen_exp.bmp,d032020d224b885439b5f7828dcaff3f,True,0,,0,,False
Assets/NTSD/Sprite/Effect/firen_flame.bmp,7b6c48715ef40bc4eabefa27ec26d479,True,0,,0,,False
Assets/NTSD/Sprite/Effect/firen_grd.bmp,27dd22476305bfc44a0770c791276915,True,0,,0,,False
Assets/NTSD/Sprite/Effect/flash.bmp,d8e735212782d8642a712a9f8b654b65,True,0,,0,,False
Assets/NTSD/Sprite/Effect/freeze_col.bmp,ca2ef69c542e2fa4f8f07f1a171e1380,True,0,,0,,False
Assets/NTSD/Sprite/Effect/freeze_ww.bmp,a0b5aaf98d47e6d43b89ef10e367bf5e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/frog.bmp,1c4e94421db8bd44faee946c6a4a872e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/g_smoke.bmp,ddddd6bc932a21a4e95bd46619446dda,True,0,,0,,False
Assets/NTSD/Sprite/Effect/g_smoke2.bmp,8b0e55f3ecbd46142b862d689b9a79a5,True,0,,0,,False
Assets/NTSD/Sprite/Effect/genjutsu1.bmp,98cb8ba00edccb841b42aef564dfbb20,True,0,,0,,False
Assets/NTSD/Sprite/Effect/genjutsu2.bmp,7eedcbef0672e77418c274cdf8c958f8,True,0,,0,,False
Assets/NTSD/Sprite/Effect/genjutsu3.bmp,399868f646d1fdb4e81f6aacaf89d725,True,0,,0,,False
Assets/NTSD/Sprite/Effect/genjutsu4.bmp,b08028be7b301094aaaf1998a2ac44ef,True,0,,0,,False
Assets/NTSD/Sprite/Effect/genjutsu5.bmp,2bf7a7d716963bb48b510fdbf7e62cbc,True,0,,0,,False
Assets/NTSD/Sprite/Effect/genjutsu_t.bmp,f82e018b340f6b348a15d2f42c1bbec8,True,0,,0,,False
Assets/NTSD/Sprite/Effect/gray.bmp,49bda821c4dba0045abc19fe202dbae7,True,0,,0,,False
Assets/NTSD/Sprite/Effect/ground.bmp,523fcdca881167a41bd3d0477011b1ee,True,0,,0,,False
Assets/NTSD/Sprite/Effect/hakke.bmp,e6b25d01fcbb9974dad8ee551456f83a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/hakke_blast.bmp,9e7fb543dcf7c99438857937dfcccb1e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/hakke_blast2.bmp,d954bb0476375aa408ddb430596d1200,True,0,,0,,False
Assets/NTSD/Sprite/Effect/hakke_blast3.bmp,1b6d162b94f6bb94a9a93e8ebf2c1322,True,0,,0,,False
Assets/NTSD/Sprite/Effect/heart.bmp,ce6d91c2b217cef4f9e9da753df643f2,True,0,,0,,False
Assets/NTSD/Sprite/Effect/ink.bmp,bf8254a92d4966c4cad09163a7bace84,True,0,,0,,False
Assets/NTSD/Sprite/Effect/ink2.bmp,5cc7ab9a43e1dc544906178f8087f3fc,True,0,,0,,False
Assets/NTSD/Sprite/Effect/iron_sand.bmp,d3a6798d0f2f6c44693dacd80b06fc3c,True,0,,0,,False
Assets/NTSD/Sprite/Effect/itachi_exp.bmp,b8dd4786f97b09c4f9d46a57c6898d0a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/jan_chaseh.bmp,0961c36fac8dd3747878e848c465a29f,True,0,,0,,False
Assets/NTSD/Sprite/Effect/jiraiya_4.bmp,644a8aa3155f06d44b56d8366efe3e73,True,0,,0,,False
Assets/NTSD/Sprite/Effect/jiroubou_rock.bmp,f6f8cfcb4f7ccac44b132c44867c3707,True,0,,0,,False
Assets/NTSD/Sprite/Effect/jiroubou_rock1.bmp,925441cdca537c24f805296b1aef9ada,True,0,,0,,False
Assets/NTSD/Sprite/Effect/julian_col.bmp,f0f554ca08c1f16469390d223bc76116,True,0,,0,,False
Assets/NTSD/Sprite/Effect/julian_col2.bmp,981331ae68741844581a3b690e83e938,True,0,,0,,False
Assets/NTSD/Sprite/Effect/kakuzu_exp.bmp,64185e300b00e2348b7a8e47331a194a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/kami.bmp,832e94ce8db2a5a4f80c98e5318cc5fa,True,0,,0,,False
Assets/NTSD/Sprite/Effect/kankuro_special.bmp,0848a68e08262104f8f1d918e3b00eef,True,0,,0,,False
Assets/NTSD/Sprite/Effect/karasu.bmp,8552075cb8123e84dbaa1788ae14cabf,True,0,,0,,False
Assets/NTSD/Sprite/Effect/katon_ball.bmp,987b97d3035deb847bea908b20010837,True,0,,0,,False
Assets/NTSD/Sprite/Effect/katon_ball_2.bmp,526348ec183684345933d7b3e57ef150,True,0,,0,,False
Assets/NTSD/Sprite/Effect/katon_dragon.bmp,6610937eb6ac0a04897a0971fda714c1,True,0,,0,,False
Assets/NTSD/Sprite/Effect/katon_dragon2.bmp,31d14620f986f7349b2b6ba40892a1d7,True,0,,0,,False
Assets/NTSD/Sprite/Effect/katon_flame.bmp,bfc861cd102441446a4ed6b565904e6e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/kidomaru_3.bmp,00d20210745b52d46b9ccee39523f502,True,0,,0,,False
Assets/NTSD/Sprite/Effect/kunai.bmp,c6ec4f4b29d803c4c901c3087bafac61,True,0,,0,,False
Assets/NTSD/Sprite/Effect/kyubi_arms.bmp,282bde85b1e009c43872cc56ebd1d93e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/kyubi_ex.bmp,d61ea708c717b0c44958fa6d9240e051,True,0,,0,,False
Assets/NTSD/Sprite/Effect/manda1.bmp,84c83ca8043effa4cbbe3c1d2c01e9eb,True,0,,0,,False
Assets/NTSD/Sprite/Effect/manda2.bmp,ad4fe091cd4d2b941b923f3192b1abd8,True,0,,0,,False
Assets/NTSD/Sprite/Effect/manda3.bmp,f2c030a65c6125349ae6b92bc38ad287,True,0,,0,,False
Assets/NTSD/Sprite/Effect/manda4.bmp,6c3eeddbb8391b74583e6526c78334ea,True,0,,0,,False
Assets/NTSD/Sprite/Effect/manda7.bmp,d321532e2ca532f4e97d210b04bb678d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mirror.bmp,78bbcc1f558fd5b4383b8806e75d8251,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mirror2.bmp,05f70898bf6e6174392c70d57de7b9e0,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mission.bmp,1ff289fb01ecb97478707955292a6ae2,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mission2.bmp,99816a24e03667a4a81e8be4e179639c,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mission3.bmp,f76c63985f7e8b143a708552a62e95bd,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mission4.bmp,cf5686249783dd648a4084ac5cd94b19,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mission5.bmp,fe8000b25cbed9e4888f148a4415ad3f,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mission6.bmp,3dc8d8b33520d8340acf8c8874b3cc31,True,0,,0,,False
Assets/NTSD/Sprite/Effect/mission7.bmp,70a2e56da42c3e0449cebc6bb35c2191,True,0,,0,,False
Assets/NTSD/Sprite/Effect/monster.bmp,f18ab3363200cd945a0db0b5ee98e306,True,0,,0,,False
Assets/NTSD/Sprite/Effect/nc_kakuzuarm.bmp,a408a6be94015244b97c71aefac2487a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/nckakuzu_water.bmp,30b7f77eb42c3f842a71c054fccadc98,True,0,,0,,False
Assets/NTSD/Sprite/Effect/puppet.bmp,2f664e9d5d9390b448445b65885816b0,True,0,,0,,False
Assets/NTSD/Sprite/Effect/puppet2.bmp,fb6bd1fba191acc4181b7c1a262b6744,True,0,,0,,False
Assets/NTSD/Sprite/Effect/puppet_1.bmp,b38892d600d6dd1499e43867eefd8624,True,0,,0,,False
Assets/NTSD/Sprite/Effect/puppet_2.bmp,4a6be211d928627418b3a0c35d027d80,True,0,,0,,False
Assets/NTSD/Sprite/Effect/rasengan.bmp,4aa359c30e8bfcc43a2bc4bd9a82e695,True,0,,0,,False
Assets/NTSD/Sprite/Effect/rasengan_ball.bmp,1ff9ced945f215349ad40c552e012281,True,0,,0,,False
Assets/NTSD/Sprite/Effect/rasenshuriken.bmp,5f09b922bd11622479cd6aebceaaa118,True,0,,0,,False
Assets/NTSD/Sprite/Effect/rasenshuriken2.bmp,efee10631bb32b44aba6a5950a4225b6,True,0,,0,,False
Assets/NTSD/Sprite/Effect/red.bmp,5810e6b62a14dcf439c03aab7d2955ad,True,0,,0,,False
Assets/NTSD/Sprite/Effect/rineneye.bmp,0c43ee6668e1b254c9f57938ceada202,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sakura_ball.bmp,0051c368b57ed1f41919d08529b978c2,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sand.bmp,c90e9fc5d997a714ca57b39cfb99da4e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sand2.bmp,ee744ffc3acedfa42a8a0bed8ca6cb1d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sand3.bmp,d5cd02d88ec20de458589856ba78a8f2,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sand_shield.bmp,ba46ff768d3c636499422fc1d09b6197,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sanshouo.bmp,60edcb964fc9e5c43a7a4ad3255e0aa5,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sanshouo2.bmp,7f7bf3b3e4de9fc49b2c1efcaaf644b9,True,0,,0,,False
Assets/NTSD/Sprite/Effect/shadow.bmp,9809647fdf480574bb46ca269087ba5f,True,0,,0,,False
Assets/NTSD/Sprite/Effect/shadow2.bmp,076f735ba9c71a04496ff9e0be54c168,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sharingan1_b.bmp,fb6ed659032a7224d8dfdd374c281f49,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sharingan2_b.bmp,5abc237d5664c2d49b37ad3a216ba05e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sharingan3_b.bmp,0740d0eaae5f0c6429096c8776807591,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sharingan4_b.bmp,84e9fc7ac3bf4c64897935007e1c46ae,True,0,,0,,False
Assets/NTSD/Sprite/Effect/shark.bmp,231261bffa47a8044836a09186e6a303,True,0,,0,,False
Assets/NTSD/Sprite/Effect/shark_multi.bmp,d9e7cf98ff07031448ebbb62fcbf86ba,True,0,,0,,False
Assets/NTSD/Sprite/Effect/shark_multi2.bmp,e093ef34708e7124aba450881c3de64e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/slashes.bmp,c49f56ec44f35dc4cb2f2c6f406cd94c,True,0,,0,,False
Assets/NTSD/Sprite/Effect/smoke.bmp,cf0edd9197c555649bb6b3b491d4143e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/smoke2.bmp,519a9e18704e48f4bb7bb8d97339194d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/snake.bmp,648e51dd0cfda204ab8b271e7dff8ca3,True,0,,0,,False
Assets/NTSD/Sprite/Effect/snake_2.bmp,013b221358803ec47828a9e73960e635,True,0,,0,,False
Assets/NTSD/Sprite/Effect/spear.bmp,2dae37fe65ec90e40a529cf9929087cf,True,0,,0,,False
Assets/NTSD/Sprite/Effect/spider.bmp,33fa2c1c5a6731f49a2dcc2755d2c44b,True,0,,0,,False
Assets/NTSD/Sprite/Effect/spiral.bmp,8b7163792688ba844bec3285b556718b,True,0,,0,,False
Assets/NTSD/Sprite/Effect/start.bmp,747397c1e9aaa754ba6e774e6a7d1889,True,0,,0,,False
Assets/NTSD/Sprite/Effect/start2.bmp,b0a40fc791119df459880cb9479eb91b,True,0,,0,,False
Assets/NTSD/Sprite/Effect/summon.bmp,c78f57354a500b74cb20ed1ba138c9b7,True,0,,0,,False
Assets/NTSD/Sprite/Effect/sword.bmp,f89c9f91776cc554f842c0403ad0c270,True,0,,0,,False
Assets/NTSD/Sprite/Effect/temari_wind.bmp,aece43a9b8d87df44852a24a12c992ac,True,0,,0,,False
Assets/NTSD/Sprite/Effect/temari_ww.bmp,42d08585ac9deb949bdeba7321466ebe,True,0,,0,,False
Assets/NTSD/Sprite/Effect/temari_www.bmp,35e98c14a68a31a4fbd5824ba2db164f,True,0,,0,,False
Assets/NTSD/Sprite/Effect/thunder.bmp,e4567eea8f7784d4187fe8d101d6d1b1,True,0,,0,,False
Assets/NTSD/Sprite/Effect/thunder2.bmp,184315d0b091d34448d05bac728e4fd8,True,0,,0,,False
Assets/NTSD/Sprite/Effect/thunder3.bmp,c0e32dae3bacd1d4e8c04df3f0bfcc5a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/thunder_creature.bmp,c14dfb54a22b8394e9ecea3ca21ae85d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/timer.bmp,881d8a4100218da4fb030c75cf198e1d,True,0,,0,,False
Assets/NTSD/Sprite/Effect/timer2.bmp,b11bd866658a7a8418cfc67a0f1d0cc3,True,0,,0,,False
Assets/NTSD/Sprite/Effect/tree.bmp,2a35606cc8c2abc4080fead67ddd80d6,True,0,,0,,False
Assets/NTSD/Sprite/Effect/water.bmp,706aa8139ffeba54d8f2df9f31eed39a,True,0,,0,,False
Assets/NTSD/Sprite/Effect/water_prison.bmp,fb0bbfc1889c6524084a002d40f81440,True,0,,0,,False
Assets/NTSD/Sprite/Effect/wave1.bmp,e8b4e6382c612ac499e97a5365577f8c,True,0,,0,,False
Assets/NTSD/Sprite/Effect/wave2.bmp,6815b3b100bc66d43972d50548e1ff7e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/wave3.bmp,6bee7f9c14fa2db45bc7b0074fee67b2,True,0,,0,,False
Assets/NTSD/Sprite/Effect/wave4.bmp,592315b30b139794a99565050b1f8e03,True,0,,0,,False
Assets/NTSD/Sprite/Effect/wave5.bmp,7ec010c4c8d102a40b5a847014431eca,True,0,,0,,False
Assets/NTSD/Sprite/Effect/white.bmp,17adfbaca63537c4e851e4b6c67e148e,True,0,,0,,False
Assets/NTSD/Sprite/Effect/wind.bmp,de09d865119a39745b2e02613322d914,True,0,,0,,False
Assets/NTSD/Sprite/Effect/wood.bmp,a6c90ff23ee5df543be771d7fa98026b,True,0,,0,,False
Assets/NTSD/Sprite/Effect/yellow.bmp,54025b7e00bdaf241a19c6a05b4801d0,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/broken.bmp,526a30e905f449a4dac559366ddc5c1a,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/broken2.bmp,b84f545c8971798429ef30040290c422,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/criminal.bmp,2ba4352a6e184594dad4354e64355150,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/criminal2.bmp,888c3f2f0050a1e4fb188fff65a16360,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/criminal3.bmp,9aef7eec4138eb8418a4f5639d77bd29,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/etc.bmp,989c2d08de565e844bb30c2ed0860110,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/ex_ball.bmp,fb3ce2bf09712814db14696000f28291,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/ex_tag.bmp,23bf82a6f2abef6429b19dba77a85d9e,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/head.bmp,d90561ec6c7813648a307ec41641978c,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/kunai.bmp,dca58186603a429488de1eb7cfeda819,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/log.bmp,1e0b7fb1578f7e14fb0333541e28d9f5,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/needle.bmp,159e87212e934874a8486906009dfa39,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/shuriken.bmp,58e46db6bf3577640aaa6ef12d6b4429,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/tail.bmp,5f726418c9d5cf6449b713279646c275,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/weapon1.bmp,6a29eccd5d29fdb45927411b29751a98,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/weapon3.bmp,93e97307b56dffd428e825f6eb094fa7,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/weapon6.bmp,b80e605f844005e4d875672dde1242a1,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/weapon8.bmp,430bab2c334558149b0cc36084f80453,True,0,,0,,False
Assets/NTSD/Sprite/Weapon/weapon9.bmp,ad7298790e0800449879b1622c597d6b,True,0,,0,,False
